epoch, batch, loss
18, 46, 1.3120454549789429
18, 47, 1.3119348287582397
18, 48, 1.3112585544586182
18, 49, 1.3116439580917358
19, 0, 1.31093430519104
19, 1, 1.3118903636932373
19, 2, 1.311767816543579
19, 3, 1.3118064403533936
19, 4, 1.311558723449707
19, 5, 1.311050295829773
19, 6, 1.3120548725128174
19, 7, 1.311899185180664
19, 8, 1.3115777969360352
19, 9, 1.3121592998504639
19, 10, 1.3114274740219116
19, 11, 1.311201572418213
19, 12, 1.3123767375946045
19, 13, 1.3114707469940186
19, 14, 1.3118340969085693
19, 15, 1.312012791633606
19, 16, 1.311982274055481
19, 17, 1.3116974830627441
19, 18, 1.3115664720535278
19, 19, 1.312058925628662
19, 20, 1.3114138841629028
19, 21, 1.3110309839248657
19, 22, 1.311824083328247
19, 23, 1.3118482828140259
19, 24, 1.3117626905441284
19, 25, 1.310733437538147
19, 26, 1.311118483543396
19, 27, 1.3119808435440063
19, 28, 1.311627984046936
19, 29, 1.3110036849975586
19, 30, 1.311274528503418
19, 31, 1.3113235235214233
19, 32, 1.3120211362838745
19, 33, 1.3117330074310303
19, 34, 1.3117313385009766
19, 35, 1.3111274242401123
19, 36, 1.3120148181915283
19, 37, 1.3114975690841675
19, 38, 1.31172776222229
19, 39, 1.3112642765045166
19, 40, 1.3117867708206177
19, 41, 1.311853289604187
19, 42, 1.3114268779754639
19, 43, 1.3115254640579224
19, 44, 1.3111876249313354
19, 45, 1.312059760093689
19, 46, 1.31234872341156
19, 47, 1.3122152090072632
19, 48, 1.3114317655563354
19, 49, 1.31169855594635
20, 0, 1.3122880458831787
20, 1, 1.3118023872375488
20, 2, 1.3115733861923218
20, 3, 1.3120518922805786
20, 4, 1.3115098476409912
20, 5, 1.311479926109314
20, 6, 1.3116297721862793
20, 7, 1.3115041255950928
20, 8, 1.3121165037155151
20, 9, 1.311076045036316
20, 10, 1.3117663860321045
20, 11, 1.3120306730270386
20, 12, 1.3115484714508057
20, 13, 1.311405062675476
20, 14, 1.311936855316162
20, 15, 1.311830759048462
20, 16, 1.3110533952713013
20, 17, 1.3120301961898804
20, 18, 1.3118746280670166
20, 19, 1.3115313053131104
20, 20, 1.3118394613265991
20, 21, 1.3112337589263916
20, 22, 1.3117671012878418
20, 23, 1.3112177848815918
20, 24, 1.3108683824539185
20, 25, 1.311983585357666
20, 26, 1.3111778497695923
20, 27, 1.3111801147460938
20, 28, 1.311722993850708
20, 29, 1.311690092086792
20, 30, 1.3109468221664429
20, 31, 1.3121401071548462
20, 32, 1.311421513557434
20, 33, 1.311411738395691
20, 34, 1.31205153465271
20, 35, 1.3119583129882812
20, 36, 1.3117597103118896
20, 37, 1.3115782737731934
20, 38, 1.311374545097351
20, 39, 1.3116068840026855
20, 40, 1.3109381198883057
20, 41, 1.3118971586227417
20, 42, 1.3117523193359375
20, 43, 1.311982274055481
20, 44, 1.3114272356033325
20, 45, 1.3117355108261108
20, 46, 1.31160569190979
20, 47, 1.3118715286254883
20, 48, 1.3115907907485962
20, 49, 1.311466097831726
21, 0, 1.3111923933029175
21, 1, 1.311402678489685
21, 2, 1.3109797239303589
21, 3, 1.3114395141601562
21, 4, 1.3114653825759888
21, 5, 1.3112801313400269
21, 6, 1.3122469186782837
21, 7, 1.3116995096206665
21, 8, 1.311995506286621
21, 9, 1.3110005855560303
21, 10, 1.310928463935852
21, 11, 1.3121567964553833
21, 12, 1.3113572597503662
21, 13, 1.3111704587936401
21, 14, 1.3122798204421997
21, 15, 1.3118635416030884
21, 16, 1.3116387128829956
21, 17, 1.3116673231124878
21, 18, 1.3118958473205566
21, 19, 1.3122727870941162
21, 20, 1.3116021156311035
21, 21, 1.3115357160568237
21, 22, 1.311584234237671
21, 23, 1.311558485031128
21, 24, 1.3118009567260742
21, 25, 1.3116282224655151
21, 26, 1.3116648197174072
21, 27, 1.3116893768310547
21, 28, 1.3116979598999023
21, 29, 1.311746597290039
21, 30, 1.3114086389541626
21, 31, 1.3118104934692383
21, 32, 1.3115801811218262
21, 33, 1.3116145133972168
21, 34, 1.311382532119751
21, 35, 1.311646580696106
21, 36, 1.311174750328064
21, 37, 1.3117116689682007
21, 38, 1.312159776687622
21, 39, 1.3118410110473633
21, 40, 1.311854362487793
21, 41, 1.3118780851364136
21, 42, 1.3108891248703003
21, 43, 1.3117265701293945
21, 44, 1.3117140531539917
21, 45, 1.311577558517456
21, 46, 1.3115715980529785
21, 47, 1.3114097118377686
21, 48, 1.3114991188049316
21, 49, 1.31157386302948
22, 0, 1.3113147020339966
22, 1, 1.3116464614868164
22, 2, 1.3119378089904785
22, 3, 1.3108707666397095
22, 4, 1.3114925622940063
22, 5, 1.3114510774612427
22, 6, 1.3118054866790771
22, 7, 1.3117923736572266
22, 8, 1.3106153011322021
22, 9, 1.3113465309143066
22, 10, 1.3111974000930786
22, 11, 1.3114513158798218
22, 12, 1.3110166788101196
22, 13, 1.3123352527618408
22, 14, 1.311550259590149
22, 15, 1.311910629272461
22, 16, 1.3115808963775635
22, 17, 1.3117003440856934
22, 18, 1.3114804029464722
22, 19, 1.3118647336959839
22, 20, 1.3117220401763916
22, 21, 1.3115806579589844
22, 22, 1.3120993375778198
22, 23, 1.3116837739944458
22, 24, 1.3113802671432495
22, 25, 1.3112742900848389
22, 26, 1.3114758729934692
22, 27, 1.3120548725128174
22, 28, 1.3116852045059204
22, 29, 1.3116284608840942
22, 30, 1.3115023374557495
22, 31, 1.3116507530212402
22, 32, 1.310914158821106
22, 33, 1.310867428779602
22, 34, 1.311522126197815
22, 35, 1.3115487098693848
22, 36, 1.3122249841690063
22, 37, 1.311338186264038
22, 38, 1.3116450309753418
22, 39, 1.3114240169525146
22, 40, 1.3109948635101318
22, 41, 1.3114497661590576
22, 42, 1.3122363090515137
22, 43, 1.3115465641021729
22, 44, 1.3117796182632446
22, 45, 1.311344027519226
22, 46, 1.3112438917160034
22, 47, 1.3115549087524414
22, 48, 1.311821460723877
22, 49, 1.3119710683822632
23, 0, 1.311110019683838
23, 1, 1.3115243911743164
23, 2, 1.3113716840744019
23, 3, 1.3115630149841309
23, 4, 1.311645269393921
23, 5, 1.3124092817306519
23, 6, 1.310964584350586
23, 7, 1.311667561531067
23, 8, 1.3118382692337036
23, 9, 1.3111746311187744
23, 10, 1.311601161956787
23, 11, 1.3122434616088867
23, 12, 1.3120197057724
23, 13, 1.311185359954834
23, 14, 1.3113040924072266
23, 15, 1.3111025094985962
23, 16, 1.311594843864441
23, 17, 1.312197208404541
23, 18, 1.3115581274032593
23, 19, 1.311429500579834
23, 20, 1.3113195896148682
23, 21, 1.3112730979919434
23, 22, 1.3112362623214722
23, 23, 1.3119815587997437
23, 24, 1.3124427795410156
23, 25, 1.3113453388214111
23, 26, 1.3115838766098022
23, 27, 1.3113770484924316
23, 28, 1.3117903470993042
23, 29, 1.3112913370132446
23, 30, 1.311506748199463
23, 31, 1.3116735219955444
23, 32, 1.3108041286468506
23, 33, 1.3123221397399902
23, 34, 1.3117587566375732
23, 35, 1.311531662940979
23, 36, 1.3118717670440674
23, 37, 1.3110873699188232
23, 38, 1.3110146522521973
23, 39, 1.3119382858276367
23, 40, 1.3118863105773926
23, 41, 1.3114129304885864
23, 42, 1.3113083839416504
23, 43, 1.3126226663589478
23, 44, 1.31133234500885
23, 45, 1.3112807273864746
23, 46, 1.312091588973999
23, 47, 1.31125009059906
23, 48, 1.3112413883209229
23, 49, 1.311825156211853
24, 0, 1.3114906549453735
24, 1, 1.312217354774475
24, 2, 1.3115077018737793
24, 3, 1.3119186162948608
24, 4, 1.3117362260818481
24, 5, 1.3112061023712158
24, 6, 1.3114690780639648
24, 7, 1.3115818500518799
24, 8, 1.3114640712738037
24, 9, 1.311316728591919
24, 10, 1.3111659288406372
24, 11, 1.3115780353546143
24, 12, 1.3118257522583008
24, 13, 1.3116083145141602
24, 14, 1.3117563724517822
24, 15, 1.3115314245224
24, 16, 1.3111963272094727
24, 17, 1.3108936548233032
24, 18, 1.3121349811553955
24, 19, 1.3111732006072998
24, 20, 1.311280369758606
24, 21, 1.311713695526123
24, 22, 1.3113073110580444
24, 23, 1.3115739822387695
24, 24, 1.3109039068222046
24, 25, 1.3116399049758911
24, 26, 1.3117883205413818
24, 27, 1.3117355108261108
24, 28, 1.3114938735961914
24, 29, 1.3110593557357788
24, 30, 1.3115514516830444
24, 31, 1.3107775449752808
24, 32, 1.311227798461914
24, 33, 1.3112443685531616
24, 34, 1.3120813369750977
24, 35, 1.311480164527893
24, 36, 1.3117618560791016
24, 37, 1.3116589784622192
24, 38, 1.311307430267334
24, 39, 1.3120442628860474
24, 40, 1.311383605003357
24, 41, 1.311826229095459
24, 42, 1.3111066818237305
24, 43, 1.3118213415145874
24, 44, 1.3111670017242432
24, 45, 1.3112422227859497
24, 46, 1.3119417428970337
24, 47, 1.3115923404693604
24, 48, 1.3111815452575684
24, 49, 1.311100959777832
25, 0, 1.3119962215423584
25, 1, 1.3110712766647339
25, 2, 1.311301827430725
25, 3, 1.311295509338379
25, 4, 1.3111625909805298
25, 5, 1.3114286661148071
25, 6, 1.3117595911026
25, 7, 1.312158226966858
25, 8, 1.3113290071487427
25, 9, 1.311225175857544
25, 10, 1.311497688293457
25, 11, 1.3112164735794067
25, 12, 1.3119088411331177
25, 13, 1.311822772026062
25, 14, 1.3120770454406738
25, 15, 1.310949683189392
25, 16, 1.3110811710357666
25, 17, 1.3108257055282593
25, 18, 1.311676263809204
25, 19, 1.3118797540664673
25, 20, 1.3110257387161255
25, 21, 1.3112589120864868
25, 22, 1.3112255334854126
25, 23, 1.3114597797393799
25, 24, 1.3114758729934692
25, 25, 1.3115150928497314
25, 26, 1.3118468523025513
25, 27, 1.3114404678344727
25, 28, 1.3120306730270386
25, 29, 1.3117191791534424
25, 30, 1.3124637603759766
25, 31, 1.3117865324020386
25, 32, 1.311560869216919
25, 33, 1.3110668659210205
25, 34, 1.3117280006408691
25, 35, 1.3115260601043701
25, 36, 1.3117001056671143
25, 37, 1.3112926483154297
25, 38, 1.3110647201538086
25, 39, 1.3120001554489136
25, 40, 1.3116340637207031
25, 41, 1.3117505311965942
25, 42, 1.3115909099578857
25, 43, 1.3112483024597168
25, 44, 1.3117815256118774
25, 45, 1.311275839805603
25, 46, 1.3117179870605469
25, 47, 1.3118757009506226
25, 48, 1.3113126754760742
25, 49, 1.3113510608673096
26, 0, 1.311037302017212
26, 1, 1.3113540410995483
26, 2, 1.3117916584014893
26, 3, 1.3117982149124146
26, 4, 1.3113573789596558
26, 5, 1.3110122680664062
26, 6, 1.3108750581741333
26, 7, 1.3110697269439697
26, 8, 1.3115204572677612
26, 9, 1.3112726211547852
26, 10, 1.3114092350006104
26, 11, 1.3116166591644287
26, 12, 1.3117269277572632
26, 13, 1.3119630813598633
26, 14, 1.3117327690124512
26, 15, 1.3109246492385864
26, 16, 1.3113116025924683
26, 17, 1.311460018157959
26, 18, 1.3115015029907227
26, 19, 1.311946988105774
26, 20, 1.3116401433944702
26, 21, 1.312044382095337
26, 22, 1.3119512796401978
26, 23, 1.3118427991867065
26, 24, 1.311630368232727
26, 25, 1.3114091157913208
26, 26, 1.3115239143371582
26, 27, 1.31210458278656
26, 28, 1.3111907243728638
26, 29, 1.3120043277740479
26, 30, 1.311631202697754
26, 31, 1.3115895986557007
26, 32, 1.3122156858444214
26, 33, 1.3114718198776245
26, 34, 1.3115748167037964
26, 35, 1.3115750551223755
26, 36, 1.31090247631073
26, 37, 1.3110980987548828
26, 38, 1.3117265701293945
26, 39, 1.311984896659851
26, 40, 1.3117533922195435
26, 41, 1.3110151290893555
26, 42, 1.310937523841858
26, 43, 1.3112294673919678
26, 44, 1.3109898567199707
26, 45, 1.3112179040908813
26, 46, 1.3113274574279785
26, 47, 1.3119480609893799
26, 48, 1.3120051622390747
26, 49, 1.311080813407898
27, 0, 1.3118793964385986
27, 1, 1.3121808767318726
27, 2, 1.3110350370407104
27, 3, 1.3118168115615845
27, 4, 1.311394453048706
27, 5, 1.311675786972046
27, 6, 1.311757206916809
27, 7, 1.311492919921875
27, 8, 1.3116943836212158
27, 9, 1.3111209869384766
27, 10, 1.3115352392196655
27, 11, 1.3115087747573853
27, 12, 1.3111586570739746
27, 13, 1.3113973140716553
27, 14, 1.311389684677124
27, 15, 1.311438798904419
27, 16, 1.3118449449539185
27, 17, 1.3121346235275269
27, 18, 1.3118892908096313
27, 19, 1.31111741065979
27, 20, 1.3115898370742798
27, 21, 1.3115931749343872
27, 22, 1.3115479946136475
27, 23, 1.3118584156036377
27, 24, 1.3110384941101074
27, 25, 1.3117878437042236
27, 26, 1.31126868724823
27, 27, 1.311245322227478
27, 28, 1.3112783432006836
27, 29, 1.3115841150283813
27, 30, 1.3111995458602905
27, 31, 1.3112415075302124
27, 32, 1.3110448122024536
27, 33, 1.3118672370910645
27, 34, 1.3115631341934204
27, 35, 1.3115512132644653
27, 36, 1.3114092350006104
27, 37, 1.3111129999160767
27, 38, 1.3114376068115234
27, 39, 1.3116439580917358
27, 40, 1.311833381652832
27, 41, 1.3114840984344482
27, 42, 1.3114901781082153
27, 43, 1.311075210571289
27, 44, 1.3114783763885498
27, 45, 1.3114614486694336
27, 46, 1.31116783618927
27, 47, 1.3118990659713745
27, 48, 1.311346173286438
27, 49, 1.3119630813598633
28, 0, 1.3114567995071411
28, 1, 1.3119252920150757
28, 2, 1.3112624883651733
28, 3, 1.311069130897522
28, 4, 1.3112971782684326
28, 5, 1.3118153810501099
28, 6, 1.3118242025375366
28, 7, 1.3111095428466797
28, 8, 1.3115227222442627
28, 9, 1.3114122152328491
28, 10, 1.3123118877410889
28, 11, 1.3115900754928589
28, 12, 1.310645341873169
28, 13, 1.311652421951294
28, 14, 1.3112809658050537
28, 15, 1.311281681060791
28, 16, 1.3116021156311035
28, 17, 1.3110880851745605
28, 18, 1.3113704919815063
28, 19, 1.3119488954544067
28, 20, 1.3117430210113525
28, 21, 1.311606764793396
28, 22, 1.3112603425979614
28, 23, 1.3109641075134277
28, 24, 1.3111048936843872
28, 25, 1.3110905885696411
28, 26, 1.3112972974777222
28, 27, 1.3117491006851196
28, 28, 1.3117631673812866
28, 29, 1.311179518699646
28, 30, 1.3118475675582886
28, 31, 1.3113393783569336
28, 32, 1.310942530632019
28, 33, 1.311486005783081
28, 34, 1.311690092086792
28, 35, 1.311732292175293
28, 36, 1.311234474182129
28, 37, 1.3113073110580444
28, 38, 1.3118444681167603
28, 39, 1.311754822731018
28, 40, 1.3117258548736572
28, 41, 1.3114757537841797
28, 42, 1.3117326498031616
28, 43, 1.3112508058547974
28, 44, 1.3113504648208618
28, 45, 1.3116397857666016
28, 46, 1.3113354444503784
28, 47, 1.3113532066345215
28, 48, 1.3114043474197388
28, 49, 1.3115947246551514
29, 0, 1.3114408254623413
29, 1, 1.3117642402648926
29, 2, 1.3110971450805664
29, 3, 1.3118733167648315
29, 4, 1.3114123344421387
29, 5, 1.3114169836044312
29, 6, 1.3117924928665161
29, 7, 1.311142921447754
29, 8, 1.3117179870605469
29, 9, 1.3108848333358765
29, 10, 1.3116371631622314
29, 11, 1.31119966506958
29, 12, 1.3118259906768799
29, 13, 1.3114078044891357
29, 14, 1.3116754293441772
29, 15, 1.3111573457717896
29, 16, 1.3114588260650635
29, 17, 1.311898112297058
29, 18, 1.3116623163223267
29, 19, 1.3108956813812256
29, 20, 1.3117212057113647
29, 21, 1.3116300106048584
29, 22, 1.3107599020004272
29, 23, 1.3118482828140259
29, 24, 1.3109816312789917
29, 25, 1.311307430267334
29, 26, 1.3112303018569946
29, 27, 1.3111199140548706
29, 28, 1.3115344047546387
29, 29, 1.3114043474197388
29, 30, 1.3116700649261475
29, 31, 1.3113778829574585
29, 32, 1.311740756034851
29, 33, 1.3121850490570068
29, 34, 1.3108900785446167
29, 35, 1.311713695526123
29, 36, 1.311551809310913
29, 37, 1.311753511428833
29, 38, 1.3117460012435913
29, 39, 1.3117605447769165
29, 40, 1.311100959777832
29, 41, 1.3118633031845093
29, 42, 1.3119370937347412
29, 43, 1.3121627569198608
29, 44, 1.3115404844284058
29, 45, 1.3111507892608643
29, 46, 1.3112163543701172
29, 47, 1.3118360042572021
29, 48, 1.3114583492279053
29, 49, 1.3115612268447876
30, 0, 1.311484456062317
30, 1, 1.3111788034439087
30, 2, 1.3114097118377686
30, 3, 1.3118319511413574
30, 4, 1.3115818500518799
30, 5, 1.311216115951538
30, 6, 1.3106144666671753
30, 7, 1.3117835521697998
30, 8, 1.3115135431289673
30, 9, 1.3117642402648926
30, 10, 1.3115860223770142
30, 11, 1.311726450920105
30, 12, 1.3111056089401245
30, 13, 1.3108491897583008
30, 14, 1.3110793828964233
30, 15, 1.3115688562393188
30, 16, 1.3117938041687012
30, 17, 1.3114360570907593
30, 18, 1.3114166259765625
30, 19, 1.3119338750839233
30, 20, 1.3112926483154297
30, 21, 1.3121386766433716
30, 22, 1.3111680746078491
30, 23, 1.3115572929382324
30, 24, 1.3110231161117554
30, 25, 1.3113998174667358
30, 26, 1.3121936321258545
30, 27, 1.3115595579147339
30, 28, 1.3116278648376465
30, 29, 1.311137318611145
30, 30, 1.311435341835022
30, 31, 1.3109816312789917
30, 32, 1.3110830783843994
30, 33, 1.311279296875
30, 34, 1.3111445903778076
30, 35, 1.311944603919983
30, 36, 1.3115826845169067
30, 37, 1.311143159866333
30, 38, 1.311956524848938
30, 39, 1.3113847970962524
30, 40, 1.3115993738174438
30, 41, 1.3110721111297607
30, 42, 1.3114569187164307
30, 43, 1.3104840517044067
30, 44, 1.3116623163223267
30, 45, 1.3114088773727417
30, 46, 1.311409592628479
30, 47, 1.311955451965332
30, 48, 1.312050700187683
30, 49, 1.3112683296203613
31, 0, 1.3108530044555664
31, 1, 1.311247706413269
31, 2, 1.3112032413482666
31, 3, 1.3115549087524414
31, 4, 1.311988115310669
31, 5, 1.3110452890396118
31, 6, 1.3114134073257446
31, 7, 1.3116354942321777
31, 8, 1.3113406896591187
31, 9, 1.3119347095489502
31, 10, 1.311078667640686
31, 11, 1.3115687370300293
31, 12, 1.31206476688385
31, 13, 1.311861515045166
31, 14, 1.3114018440246582
31, 15, 1.3114527463912964
31, 16, 1.311322569847107
31, 17, 1.311602234840393
31, 18, 1.3123732805252075
31, 19, 1.311970829963684
31, 20, 1.3114172220230103
31, 21, 1.311631441116333
31, 22, 1.3116141557693481
31, 23, 1.3119940757751465
31, 24, 1.311978816986084
31, 25, 1.3111367225646973
31, 26, 1.3115286827087402
31, 27, 1.3116282224655151
31, 28, 1.3115302324295044
31, 29, 1.3119580745697021
31, 30, 1.3108117580413818
31, 31, 1.3116587400436401
31, 32, 1.3118542432785034
31, 33, 1.3113868236541748
31, 34, 1.3114320039749146
31, 35, 1.3116459846496582
31, 36, 1.3114672899246216
31, 37, 1.3114820718765259
31, 38, 1.3121024370193481
31, 39, 1.3117841482162476
31, 40, 1.3115100860595703
31, 41, 1.3115425109863281
31, 42, 1.31171715259552
31, 43, 1.311410665512085
31, 44, 1.3106412887573242
31, 45, 1.3108826875686646
31, 46, 1.312119483947754
31, 47, 1.311167597770691
31, 48, 1.3117157220840454
31, 49, 1.3117972612380981
32, 0, 1.3112289905548096
32, 1, 1.3119697570800781
32, 2, 1.3116610050201416
32, 3, 1.3116194009780884
32, 4, 1.3116319179534912
32, 5, 1.3120081424713135
32, 6, 1.3109030723571777
32, 7, 1.3115711212158203
32, 8, 1.311115026473999
32, 9, 1.3111987113952637
32, 10, 1.3117505311965942
32, 11, 1.311402440071106
32, 12, 1.31184983253479
32, 13, 1.3117942810058594
32, 14, 1.3112778663635254
32, 15, 1.3117523193359375
32, 16, 1.311781644821167
32, 17, 1.311514139175415
32, 18, 1.3119083642959595
32, 19, 1.3115633726119995
32, 20, 1.31178879737854
32, 21, 1.311918020248413
32, 22, 1.3117575645446777
32, 23, 1.3114733695983887
32, 24, 1.3114713430404663
32, 25, 1.3111932277679443
32, 26, 1.3111469745635986
32, 27, 1.3116810321807861
32, 28, 1.311436414718628
32, 29, 1.3110853433609009
32, 30, 1.3113088607788086
32, 31, 1.311432123184204
32, 32, 1.3106552362442017
32, 33, 1.3114070892333984
32, 34, 1.3114800453186035
32, 35, 1.3115668296813965
32, 36, 1.3109326362609863
32, 37, 1.3111424446105957
32, 38, 1.311491847038269
32, 39, 1.311301350593567
32, 40, 1.311407446861267
32, 41, 1.3111237287521362
32, 42, 1.3108364343643188
32, 43, 1.3116048574447632
32, 44, 1.3117289543151855
32, 45, 1.3113607168197632
32, 46, 1.3117172718048096
32, 47, 1.3116567134857178
32, 48, 1.3112571239471436
32, 49, 1.31122624874115
33, 0, 1.3112391233444214
33, 1, 1.3111909627914429
33, 2, 1.3114873170852661
33, 3, 1.3108189105987549
33, 4, 1.311293601989746
33, 5, 1.3118890523910522
33, 6, 1.3112627267837524
33, 7, 1.3111826181411743
33, 8, 1.3116692304611206
33, 9, 1.3112982511520386
33, 10, 1.311674952507019
33, 11, 1.310838222503662
33, 12, 1.3118377923965454
33, 13, 1.3121486902236938
33, 14, 1.3114712238311768
33, 15, 1.3114664554595947
33, 16, 1.3109697103500366
33, 17, 1.3117165565490723
33, 18, 1.3119224309921265
33, 19, 1.31179940700531
33, 20, 1.3112760782241821
33, 21, 1.3112438917160034
33, 22, 1.3111766576766968
33, 23, 1.3113056421279907
33, 24, 1.3109477758407593
33, 25, 1.3112317323684692
33, 26, 1.3114174604415894
33, 27, 1.3110835552215576
33, 28, 1.311334490776062
33, 29, 1.3111449480056763
33, 30, 1.3114079236984253
33, 31, 1.3115910291671753
33, 32, 1.3115904331207275
33, 33, 1.3123576641082764
33, 34, 1.3115720748901367
33, 35, 1.3112969398498535
33, 36, 1.311033010482788
33, 37, 1.3111772537231445
33, 38, 1.3112684488296509
33, 39, 1.3113876581192017
33, 40, 1.3120447397232056
33, 41, 1.3113878965377808
33, 42, 1.3110337257385254
33, 43, 1.3120280504226685
33, 44, 1.3109766244888306
33, 45, 1.3116475343704224
33, 46, 1.3120311498641968
33, 47, 1.3113631010055542
33, 48, 1.311916470527649
33, 49, 1.3117276430130005
34, 0, 1.3115836381912231
34, 1, 1.3116958141326904
34, 2, 1.3107637166976929
34, 3, 1.3116166591644287
34, 4, 1.3113863468170166
34, 5, 1.3111733198165894
34, 6, 1.3109691143035889
34, 7, 1.3108935356140137
34, 8, 1.3113571405410767
34, 9, 1.3112637996673584
34, 10, 1.3113635778427124
34, 11, 1.311610460281372
34, 12, 1.3113821744918823
34, 13, 1.311046838760376
34, 14, 1.3118678331375122
34, 15, 1.3114210367202759
34, 16, 1.3116132020950317
34, 17, 1.310999870300293
34, 18, 1.3109101057052612
34, 19, 1.3119381666183472
34, 20, 1.311551809310913
34, 21, 1.3112258911132812
34, 22, 1.3112010955810547
34, 23, 1.31191086769104
34, 24, 1.3118797540664673
34, 25, 1.311691403388977
34, 26, 1.3113869428634644
34, 27, 1.3113231658935547
34, 28, 1.3116739988327026
34, 29, 1.3108506202697754
34, 30, 1.3114855289459229
34, 31, 1.3110443353652954
34, 32, 1.31132173538208
34, 33, 1.3114043474197388
34, 34, 1.3116785287857056
34, 35, 1.3115878105163574
34, 36, 1.3114222288131714
34, 37, 1.311004400253296
34, 38, 1.3112776279449463
34, 39, 1.3121311664581299
34, 40, 1.311816692352295
34, 41, 1.3112658262252808
34, 42, 1.3119502067565918
34, 43, 1.3112534284591675
34, 44, 1.310801386833191
34, 45, 1.311145305633545
34, 46, 1.3112961053848267
34, 47, 1.3115531206130981
34, 48, 1.3112022876739502
34, 49, 1.3108304738998413
35, 0, 1.3114296197891235
35, 1, 1.3115705251693726
35, 2, 1.3112759590148926
35, 3, 1.3115525245666504
35, 4, 1.3112847805023193
35, 5, 1.3109804391860962
35, 6, 1.3122682571411133
35, 7, 1.3114254474639893
35, 8, 1.311870813369751
35, 9, 1.3123090267181396
35, 10, 1.3110471963882446
35, 11, 1.3113943338394165
35, 12, 1.3107240200042725
35, 13, 1.3107901811599731
35, 14, 1.3111933469772339
35, 15, 1.3119663000106812
35, 16, 1.311388611793518
35, 17, 1.3119012117385864
35, 18, 1.3114290237426758
35, 19, 1.311004400253296
35, 20, 1.3110718727111816
35, 21, 1.3115286827087402
35, 22, 1.3110237121582031
35, 23, 1.3117084503173828
35, 24, 1.3108848333358765
35, 25, 1.311387300491333
35, 26, 1.3117793798446655
35, 27, 1.3115981817245483
35, 28, 1.3114829063415527
35, 29, 1.3110665082931519
35, 30, 1.3117979764938354
35, 31, 1.3112818002700806
35, 32, 1.3116270303726196
35, 33, 1.3110837936401367
35, 34, 1.311612606048584
35, 35, 1.3110811710357666
35, 36, 1.3117464780807495
35, 37, 1.3116317987442017
35, 38, 1.3113688230514526
35, 39, 1.3113938570022583
35, 40, 1.3107434511184692
35, 41, 1.311364769935608
35, 42, 1.3117612600326538
35, 43, 1.311274766921997
35, 44, 1.3115108013153076
35, 45, 1.3108627796173096
35, 46, 1.3113454580307007
35, 47, 1.3116620779037476
35, 48, 1.3113970756530762
35, 49, 1.311519742012024
36, 0, 1.3114399909973145
36, 1, 1.3106038570404053
36, 2, 1.3109266757965088
36, 3, 1.3105826377868652
36, 4, 1.3115339279174805
36, 5, 1.3112534284591675
36, 6, 1.3116244077682495
36, 7, 1.311678171157837
36, 8, 1.3114399909973145
36, 9, 1.3110027313232422
36, 10, 1.3111969232559204
36, 11, 1.3110696077346802
36, 12, 1.3116446733474731
36, 13, 1.311495304107666
36, 14, 1.3109171390533447
36, 15, 1.3109480142593384
36, 16, 1.3116850852966309
36, 17, 1.3109004497528076
36, 18, 1.311449408531189
36, 19, 1.310840129852295
36, 20, 1.3107661008834839
36, 21, 1.310995101928711
36, 22, 1.3118618726730347
36, 23, 1.3109084367752075
36, 24, 1.311274528503418
36, 25, 1.3109174966812134
36, 26, 1.3114254474639893
36, 27, 1.3112074136734009
36, 28, 1.3111954927444458
36, 29, 1.3115564584732056
36, 30, 1.3114577531814575
36, 31, 1.3110153675079346
36, 32, 1.3112400770187378
36, 33, 1.3110249042510986
36, 34, 1.3112761974334717
36, 35, 1.3113834857940674
36, 36, 1.311275601387024
36, 37, 1.3104701042175293
36, 38, 1.3107177019119263
36, 39, 1.3118165731430054
36, 40, 1.3117594718933105
36, 41, 1.3115218877792358
36, 42, 1.311035394668579
36, 43, 1.3109972476959229
36, 44, 1.3115828037261963
36, 45, 1.3114579916000366
36, 46, 1.3109819889068604
36, 47, 1.3116002082824707
36, 48, 1.3113785982131958
36, 49, 1.3119218349456787
37, 0, 1.311423897743225
37, 1, 1.3109983205795288
37, 2, 1.3115742206573486
37, 3, 1.3116005659103394
37, 4, 1.3113093376159668
37, 5, 1.3113560676574707
37, 6, 1.3118547201156616
37, 7, 1.3115999698638916
37, 8, 1.3115928173065186
37, 9, 1.3112139701843262
37, 10, 1.3121120929718018
37, 11, 1.3119111061096191
37, 12, 1.3108664751052856
37, 13, 1.3111262321472168
37, 14, 1.3110439777374268
37, 15, 1.3113389015197754
37, 16, 1.3104488849639893
37, 17, 1.3118913173675537
37, 18, 1.310728669166565
37, 19, 1.3111395835876465
37, 20, 1.31071138381958
37, 21, 1.311322569847107
37, 22, 1.3113925457000732
37, 23, 1.311093807220459
37, 24, 1.3112115859985352
37, 25, 1.311700463294983
37, 26, 1.3110326528549194
37, 27, 1.3119516372680664
37, 28, 1.3115894794464111
37, 29, 1.3115812540054321
37, 30, 1.3115075826644897
37, 31, 1.3119354248046875
37, 32, 1.311476707458496
37, 33, 1.3114134073257446
37, 34, 1.3115055561065674
37, 35, 1.3117008209228516
37, 36, 1.3116204738616943
37, 37, 1.3114631175994873
37, 38, 1.311647891998291
37, 39, 1.3115653991699219
37, 40, 1.3114964962005615
37, 41, 1.3113017082214355
37, 42, 1.3112314939498901
